file,class
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0978_0000_0811_0278_0055_0058.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2329_0000_0629_0259_0052_0051.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3273_0000_0905_0304_0043_0044.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2351_0000_0765_0220_0061_0061.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2341_0000_0690_0246_0055_0055.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2336_0000_1068_0219_0077_0075.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4936_0000_0905_0090_0118_0115.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9086_0000_0937_0226_0061_0061.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3289_0000_1181_0220_0074_0071.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1886_0000_0435_0243_0066_0066.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4926_0000_0751_0198_0072_0069.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2313_0000_0256_0250_0043_0045.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9100_0000_0525_0180_0096_0094.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2793_0000_0606_0285_0037_0037.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2840_0000_0872_0188_0088_0088.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9104_0000_0327_0159_0111_0112.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0958_0000_0745_0330_0037_0038.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2354_0000_0785_0208_0069_0070.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9096_0000_0686_0177_0083_0081.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0986_0000_0875_0262_0074_0075.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2811_0000_0648_0263_0043_0044.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4934_0000_0864_0113_0108_0104.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3279_0000_0972_0280_0050_0049.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4932_0000_0825_0149_0095_0091.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1876_0000_0691_0220_0056_0056.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2366_0000_0914_0126_0103_0108.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4938_0000_0953_0056_0146_0141.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1270_0000_0097_0152_0141_0144.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1266_0000_1037_0020_0199_0202.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1237_0000_0426_0241_0057_0059.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0950_0000_0740_0340_0033_0034.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2363_0000_0872_0148_0092_0095.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0998_0000_1057_0152_0121_0122.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1880_0000_0598_0230_0057_0057.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1884_0000_0493_0239_0062_0062.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2346_0000_0726_0234_0057_0058.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1895_0000_0026_0251_0096_0100.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4930_0000_0797_0167_0085_0081.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3281_0000_1007_0269_0054_0052.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2315_0000_0244_0248_0045_0047.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2319_0000_0944_0223_0052_0053.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1253_0000_0842_0149_0102_0106.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0974_0000_0784_0287_0050_0052.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3265_0000_0842_0322_0032_0032.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2327_0000_0163_0239_0060_0063.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9094_0000_0746_0202_0076_0075.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1225_0000_0464_0233_0046_0047.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1894_0000_0098_0254_0083_0087.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2790_0000_0604_0287_0036_0036.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3285_0000_1078_0247_0063_0060.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2342_0000_1141_0195_0078_0078.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0946_0000_0739_0345_0029_0030.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2325_0000_0983_0234_0058_0059.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2360_0000_0834_0172_0083_0085.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1219_0000_0479_0243_0038_0039.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2814_0000_0666_0260_0045_0046.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2335_0000_0083_0240_0072_0074.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9082_0000_1005_0229_0049_0048.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0962_0000_0749_0325_0041_0041.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7008_0000_0770_0351_0069_0072.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1261_0000_0253_0185_0107_0107.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2799_0000_0613_0279_0039_0040.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2843_0000_0930_0170_0100_0101.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3269_0000_0869_0311_0038_0037.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7006_0000_0753_0352_0063_0066.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2338_0000_1089_0227_0077_0075.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1249_0000_0802_0165_0092_0097.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1870_0000_0815_0206_0055_0055.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2323_0000_0195_0258_0056_0059.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1265_0000_1018_0029_0191_0194.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1890_0000_0292_0242_0076_0071.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3283_0000_1036_0264_0056_0054.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1258_0000_0287_0198_0099_0098.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2317_0000_0935_0228_0051_0052.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9088_0000_0901_0226_0064_0063.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9107_0000_0136_0159_0123_0125.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1241_0000_0756_0200_0067_0074.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2341_0000_0011_0219_0079_0083.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2317_0000_0234_0246_0048_0051.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0942_0000_0738_0347_0025_0027.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3267_0000_0853_0318_0036_0035.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1893_0000_0150_0244_0082_0083.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4928_0000_0776_0184_0075_0072.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2334_0000_1049_0223_0074_0070.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4916_0000_0676_0237_0048_0045.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0982_0000_0844_0278_0058_0062.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1878_0000_0645_0227_0056_0056.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2331_0000_0127_0251_0064_0067.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2846_0000_0997_0147_0113_0112.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0970_0000_0768_0307_0045_0046.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2340_0000_1115_0201_0078_0078.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4922_0000_0716_0217_0062_0059.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2808_0000_0637_0266_0042_0043.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9092_0000_0797_0205_0076_0075.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3271_0000_0884_0307_0040_0041.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1257_0000_0874_0121_0126_0130.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1267_0000_0160_0162_0128_0130.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1263_0000_0973_0053_0167_0170.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_6994_0000_0710_0375_0041_0043.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7016_0000_0900_0296_0127_0130.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3287_0000_1123_0231_0070_0067.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0990_0000_0917_0242_0089_0090.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2329_0000_1013_0205_0064_0062.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1231_0000_0447_0235_0049_0051.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7010_0000_0788_0342_0076_0079.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1874_0000_0732_0217_0056_0056.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1261_0000_0933_0083_0152_0155.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2346_0000_1197_0195_0081_0082.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1872_0000_0772_0216_0055_0055.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3275_0000_0925_0298_0045_0047.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2849_0000_1096_0123_0122_0122.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2369_0000_0974_0086_0122_0129.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0966_0000_0757_0312_0042_0042.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1259_0000_0911_0098_0136_0140.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4920_0000_0704_0230_0058_0055.png,34
./italy_training_processed/34/2016-01-04 13-36-15.786.wmv_3259_0000_0812_0330_0029_0030.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2805_0000_0627_0267_0041_0042.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4924_0000_0735_0210_0068_0065.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7002_0000_0730_0357_0056_0058.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1243_0000_0761_0187_0076_0082.png,34
./italy_training_processed/34/2015-11-26 14-23-28.733.wmv_0994_0000_0971_0210_0100_0101.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2339_0000_0035_0239_0077_0079.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9102_0000_0444_0168_0103_0102.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4914_0000_0665_0246_0045_0042.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_6988_0000_0698_0369_0035_0038.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2333_0000_0108_0256_0068_0070.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2323_0000_0600_0268_0042_0041.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1251_0000_0816_0160_0096_0100.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1243_0000_0402_0234_0065_0066.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_1246_0000_0381_0227_0070_0072.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_6992_0000_0704_0378_0039_0041.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7014_0000_0843_0313_0111_0114.png,34
./italy_training_processed/34/2015-11-27 13-08-13.624.wmv_1892_0000_0198_0250_0081_0078.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4940_0000_1006_0002_0168_0162.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2802_0000_0619_0268_0040_0041.png,34
./italy_training_processed/34/2016-01-04 13-46-03.101.wmv_7018_0000_0983_0269_0154_0156.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2344_0000_1165_0198_0080_0080.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_4912_0000_0654_0254_0041_0039.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2338_0000_0671_0250_0055_0055.png,34
./italy_training_processed/34/2015-11-30 14-54-11.067.wmv_9098_0000_0609_0177_0089_0087.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2323_0000_0969_0233_0056_0057.png,34
./italy_training_processed/34/2015-11-26 12-05-54.293.wmv_2357_0000_0810_0197_0078_0078.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2321_0000_0206_0252_0054_0057.png,34
./italy_training_processed/34/2015-11-30 14-38-40.546.wmv_2337_0000_0064_0251_0075_0077.png,34
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4090_0000_0869_0255_0116_0117.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4078_0000_0675_0363_0049_0047.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5411_0000_0980_0208_0141_0137.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4082_0000_0705_0350_0057_0057.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4092_0000_0999_0193_0162_0158.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4060_0000_0661_0390_0027_0027.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5389_0000_0718_0328_0043_0043.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0806_0000_0684_0362_0048_0050.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5413_0000_1104_0152_0169_0170.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1933_0000_0793_0404_0107_0106.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5399_0000_0762_0316_0060_0062.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1934_0000_0820_0401_0121_0121.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1922_0000_0678_0405_0048_0047.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5393_0000_0732_0329_0050_0051.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5403_0000_0795_0300_0073_0074.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4074_0000_0662_0373_0042_0042.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5383_0000_0687_0349_0036_0036.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5397_0000_0747_0322_0056_0057.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1918_0000_0666_0406_0042_0041.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0814_0000_0791_0319_0083_0084.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4064_0000_0653_0390_0029_0029.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0818_0000_0971_0241_0150_0153.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0808_0000_0706_0353_0054_0054.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5409_0000_0901_0246_0115_0111.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0788_0000_0630_0390_0026_0025.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5407_0000_0853_0272_0093_0090.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0800_0000_0650_0375_0037_0037.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1935_0000_0853_0397_0141_0142.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0802_0000_0657_0371_0040_0040.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1936_0000_0908_0393_0168_0169.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0798_0000_0644_0376_0035_0035.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1926_0000_0698_0407_0056_0055.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5401_0000_0775_0307_0067_0068.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4068_0000_0652_0383_0034_0034.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4084_0000_0730_0339_0062_0061.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4086_0000_0760_0318_0073_0072.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1928_0000_0712_0409_0070_0069.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4070_0000_0654_0382_0036_0037.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0794_0000_0636_0383_0030_0030.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5391_0000_0725_0335_0046_0047.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1916_0000_0663_0406_0039_0038.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5387_0000_0705_0339_0040_0039.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0816_0000_0854_0285_0109_0110.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4088_0000_0801_0290_0095_0096.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4080_0000_0687_0357_0052_0050.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0812_0000_0754_0340_0068_0069.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1920_0000_0671_0404_0045_0044.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4072_0000_0658_0377_0038_0040.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1914_0000_0663_0407_0037_0037.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5405_0000_0823_0286_0083_0079.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0792_0000_0634_0385_0029_0029.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0804_0000_0668_0367_0045_0044.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1924_0000_0687_0408_0052_0051.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0796_0000_0639_0382_0033_0033.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1937_0000_0983_0388_0206_0207.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_0810_0000_0728_0349_0060_0061.png,33
./italy_training_processed/33/2016-01-04 13-36-15.786.wmv_5395_0000_0740_0332_0053_0054.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1930_0000_0737_0405_0077_0077.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_1932_0000_0767_0404_0097_0097.png,33
./italy_training_processed/33/2016-01-04 13-46-03.101.wmv_4076_0000_0670_0368_0042_0042.png,33
